"","Uso","area_ha.length","area_ha.sum","area_ha.mean","area_ha.sd"
"1","Áreas de Reflorestamento",9,51.9760784912109,5.77511983235677,5.55046130934723
"2","Áreas Urbanas",1,164.112415527344,164.112415527344,NA
"3","Pastagem",9,6030.86110046387,670.095677829319,1954.77874970768
"4","Vegetação Nativa",41,2960.92672976074,72.2177251161157,150.72499632013
