"","Uso","area_ha.length","area_ha.sum","area_ha.mean","area_ha.sd"
"1","Afloramento Rochoso",10,5154.61403986816,515.461403986816,1114.74762401339
"2","Áreas Urbanas",1,21.7325734130859,21.7325734130859,NA
"3","Pastagem",89,5596.6717190918,62.8839518999078,271.971595007053
"4","Rodovias",2,72.8363414794922,36.4181707397461,41.6154344765743
"5","Vegetação Nativa",65,10090.5901085693,155.239847824144,1079.50748993018
